-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 08/01/2023 through 07/31/2025 in UTC
Location: Latitude  52.3663   Longitude 17.6152 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 99.06 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
PS        MERRA-2 Surface Pressure (kPa) 
WSC       MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: Crop: 20-m broadleaf-deciduous trees (10%) & wheat (vegtype_12) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M,T2M,PS,WSC
2024,7,15,9,3.58,191.0,26.22,100.27,2.67
2024,7,15,10,3.89,198.0,27.03,100.26,2.9
2024,7,15,11,4.13,207.4,27.58,100.25,3.08
2024,7,15,12,4.2,215.5,27.88,100.24,3.13
2024,7,15,13,4.12,219.5,27.96,100.23,3.07
2024,7,15,14,3.85,219.5,28.04,100.21,2.87
2024,7,15,15,3.4,213.4,27.69,100.19,2.54
2024,7,15,16,3.16,200.0,27.29,100.15,2.36
2024,7,15,17,2.96,176.7,25.85,100.13,2.21
2024,7,15,18,3.68,143.5,23.32,100.11,2.74
2024,7,15,19,5.22,133.3,21.72,100.11,3.89
2024,7,15,20,6.59,133.4,21.21,100.12,4.92
2024,7,15,21,7.45,137.4,20.81,100.14,5.56
2024,7,15,22,7.93,142.0,20.45,100.14,5.91
2024,7,15,23,8.25,145.6,20.05,100.12,6.15
2024,7,16,0,8.43,147.2,19.64,100.09,6.29
2024,7,16,1,8.52,147.0,19.21,100.06,6.35
2024,7,16,2,8.51,145.9,18.84,100.04,6.35
2024,7,16,3,8.19,143.8,19.19,100.03,6.11
2024,7,16,4,7.02,141.3,20.42,100.02,5.24
2024,7,16,5,5.42,134.1,21.9,100.01,4.04
2024,7,16,6,4.82,128.2,23.96,99.98,3.6
2024,7,16,7,6.55,139.8,26.55,99.94,4.89
2024,7,16,8,7.5,145.4,27.97,99.88,5.59
2024,7,16,9,7.49,153.2,28.84,99.84,5.59
2024,7,16,10,6.94,168.9,29.76,99.82,5.18
2024,7,16,11,6.23,192.0,30.27,99.82,4.65
2024,7,16,12,6.19,219.9,30.21,99.83,4.62
2024,7,16,13,7.3,245.6,28.92,99.89,5.44
2024,7,16,14,8.46,263.2,26.66,99.95,6.31
2024,7,16,15,7.92,269.3,24.92,99.99,5.91
2024,7,16,16,6.43,264.9,24.32,99.99,4.8
2024,7,16,17,5.23,257.6,23.93,100.01,3.9
2024,7,16,18,4.64,247.3,22.45,100.03,3.46
2024,7,16,19,4.62,235.5,21.29,100.06,3.45
2024,7,16,20,5.13,230.2,20.87,100.09,3.83
2024,7,16,21,5.95,231.8,20.56,100.12,4.44
2024,7,16,22,6.67,239.6,20.12,100.16,4.97
2024,7,16,23,7.38,250.6,19.56,100.19,5.5
2024,7,17,0,7.75,257.7,18.83,100.2,5.78
2024,7,17,1,7.91,255.3,18.06,100.25,5.9
2024,7,17,2,7.84,248.8,17.28,100.33,5.85
2024,7,17,3,7.14,248.8,17.14,100.4,5.33
2024,7,17,4,5.86,251.2,18.07,100.45,4.37
2024,7,17,5,6.41,264.4,19.87,100.5,4.78
2024,7,17,6,6.33,263.9,21.35,100.56,4.72
2024,7,17,7,6.27,258.0,22.5,100.61,4.68
2024,7,17,8,6.36,252.6,23.23,100.65,4.74
2024,7,17,9,6.52,249.5,23.82,100.68,4.86
2024,7,17,10,6.72,247.2,24.19,100.69,5.01
2024,7,17,11,6.92,245.9,24.64,100.7,5.16
2024,7,17,12,7.0,245.8,25.06,100.7,5.22
2024,7,17,13,6.95,247.1,25.21,100.69,5.18
2024,7,17,14,6.67,250.0,25.11,100.67,4.97
2024,7,17,15,6.44,254.3,24.78,100.66,4.8
2024,7,17,16,5.84,260.7,24.03,100.68,4.36
2024,7,17,17,5.22,271.6,22.78,100.72,3.89
2024,7,17,18,5.37,286.3,20.81,100.77,4.01
2024,7,17,19,5.46,294.5,19.44,100.83,4.07
2024,7,17,20,5.12,296.6,18.44,100.87,3.82
2024,7,17,21,4.79,298.0,17.74,100.9,3.57
2024,7,17,22,4.62,297.9,17.24,100.92,3.45
2024,7,17,23,4.58,296.6,16.79,100.93,3.42
2024,7,18,0,4.76,295.8,16.28,100.93,3.55
2024,7,18,1,5.05,297.1,15.81,100.93,3.77
2024,7,18,2,5.43,300.8,15.4,100.97,4.05
2024,7,18,3,5.47,303.1,15.98,101.02,4.08
2024,7,18,4,4.29,303.9,17.21,101.06,3.2
2024,7,18,5,4.27,301.3,19.0,101.08,3.18
2024,7,18,6,4.75,288.3,20.34,101.1,3.54
2024,7,18,7,5.35,281.8,21.44,101.11,3.99
2024,7,18,8,5.72,279.1,22.41,101.12,4.27
2024,7,18,9,5.82,279.5,23.31,101.12,4.34
2024,7,18,10,5.73,282.1,23.96,101.12,4.27
2024,7,18,11,5.53,286.7,24.41,101.1,4.12
2024,7,18,12,5.18,292.3,24.74,101.07,3.86
2024,7,18,13,4.7,298.0,24.88,101.05,3.51
2024,7,18,14,4.2,304.0,24.6,101.04,3.13
2024,7,18,15,3.85,309.7,24.1,101.02,2.87
2024,7,18,16,3.66,317.3,23.51,101.01,2.73
2024,7,18,17,3.47,326.4,22.57,101.02,2.59
2024,7,18,18,3.45,337.3,20.95,101.05,2.57
2024,7,18,19,3.69,351.1,19.95,101.08,2.75
2024,7,18,20,4.05,5.2,19.26,101.09,3.02
2024,7,18,21,4.38,20.0,18.59,101.1,3.27
2024,7,18,22,4.67,32.9,17.8,101.09,3.48
2024,7,18,23,4.77,43.3,17.06,101.08,3.56
2024,7,19,0,4.72,52.6,16.43,101.08,3.52
2024,7,19,1,4.58,60.7,15.82,101.07,3.42
2024,7,19,2,4.3,68.3,15.22,101.1,3.21
2024,7,19,3,3.99,78.1,15.61,101.12,2.98
2024,7,19,4,3.07,89.4,16.99,101.11,2.29
2024,7,19,5,2.07,96.6,18.8,101.11,1.54
2024,7,19,6,0.91,79.2,21.45,101.1,0.68
2024,7,19,7,0.53,29.5,23.21,101.07,0.4
2024,7,19,8,0.4,347.0,24.29,101.03,0.3
2024,7,19,9,0.59,314.3,25.2,101.0,0.44
2024,7,19,10,0.84,308.2,25.92,100.96,0.63
2024,7,19,11,1.03,310.7,26.46,100.91,0.77
2024,7,19,12,1.2,315.0,26.76,100.86,0.9
2024,7,19,13,1.36,315.6,26.85,100.82,1.01
2024,7,19,14,1.51,317.4,26.72,100.78,1.13
2024,7,19,15,1.63,324.3,26.32,100.73,1.22
2024,7,19,16,1.67,335.3,25.8,100.68,1.25
2024,7,19,17,1.66,349.9,24.74,100.64,1.24
2024,7,19,18,1.61,14.0,22.95,100.62,1.2
2024,7,19,19,1.73,37.0,21.8,100.62,1.29
2024,7,19,20,1.93,55.3,21.09,100.6,1.44
2024,7,19,21,1.96,71.3,20.34,100.58,1.46
2024,7,19,22,1.8,87.1,19.77,100.56,1.34
2024,7,19,23,1.66,102.9,19.02,100.53,1.24
2024,7,20,0,1.6,114.3,18.55,100.5,1.19
2024,7,20,1,1.67,123.0,18.07,100.46,1.25
2024,7,20,2,1.85,132.4,17.51,100.44,1.38
2024,7,20,3,2.11,145.3,17.5,100.43,1.57
2024,7,20,4,2.27,162.0,18.74,100.4,1.69
2024,7,20,5,1.85,172.5,19.88,100.38,1.38
2024,7,20,6,1.3,175.2,22.6,100.35,0.97
2024,7,20,7,0.77,161.1,24.51,100.33,0.57
2024,7,20,8,0.72,153.4,25.41,100.31,0.54
2024,7,20,9,0.69,146.3,26.16,100.27,0.51
2024,7,20,10,0.67,131.3,26.79,100.22,0.5
2024,7,20,11,0.71,124.1,27.25,100.17,0.53
2024,7,20,12,0.63,123.9,27.51,100.13,0.47
2024,7,20,13,0.5,121.2,27.57,100.08,0.37
2024,7,20,14,0.46,111.6,27.4,100.05,0.34
2024,7,20,15,0.55,96.2,27.03,100.01,0.41
2024,7,20,16,0.82,90.0,26.49,99.98,0.61
2024,7,20,17,1.24,95.1,25.59,99.95,0.92
2024,7,20,18,1.93,105.9,23.84,99.94,1.44
2024,7,20,19,2.47,115.1,22.7,99.94,1.84
2024,7,20,20,2.78,122.4,21.86,99.93,2.07
2024,7,20,21,2.91,126.9,21.22,99.93,2.17
2024,7,20,22,2.9,129.1,20.71,99.92,2.16
2024,7,20,23,2.84,131.0,20.27,99.9,2.12
2024,7,21,0,2.67,135.3,19.92,99.87,1.99
2024,7,21,1,2.51,141.9,19.61,99.84,1.87
2024,7,21,2,2.47,147.2,19.24,99.82,1.84
2024,7,21,3,2.67,148.6,19.05,99.81,1.99
2024,7,21,4,2.8,149.5,20.43,99.82,2.09
2024,7,21,5,2.17,149.9,21.51,99.83,1.62
2024,7,21,6,1.83,149.1,23.75,99.83,1.36
2024,7,21,7,1.7,140.5,26.31,99.83,1.27
2024,7,21,8,1.66,137.4,27.17,99.83,1.24
2024,7,21,9,1.73,138.3,27.9,99.8,1.29
2024,7,21,10,1.71,143.1,28.5,99.78,1.28
2024,7,21,11,1.58,151.2,28.95,99.76,1.18
2024,7,21,12,1.34,160.9,29.22,99.76,1.0
2024,7,21,13,1.02,168.7,29.32,99.75,0.76
2024,7,21,14,0.68,169.0,29.23,99.73,0.51
2024,7,21,15,0.5,130.1,28.96,99.72,0.37
2024,7,21,16,0.87,97.9,28.53,99.71,0.65
2024,7,21,17,1.6,92.1,27.34,99.72,1.19
2024,7,21,18,2.94,92.5,24.55,99.74,2.19
2024,7,21,19,4.27,99.7,22.72,99.75,3.18
2024,7,21,20,5.26,107.5,21.71,99.76,3.92
2024,7,21,21,5.65,116.7,21.01,99.77,4.21
2024,7,21,22,5.53,128.2,20.44,99.78,4.12
2024,7,21,23,5.28,140.9,20.04,99.78,3.94
2024,7,22,0,5.12,154.2,19.7,99.77,3.82
2024,7,22,1,5.05,166.7,19.34,99.77,3.77
2024,7,22,2,5.12,178.1,18.83,99.77,3.82
2024,7,22,3,5.28,187.1,19.07,99.78,3.94
2024,7,22,4,5.07,195.8,20.96,99.79,3.78
2024,7,22,5,3.9,208.0,21.78,99.81,2.91
2024,7,22,6,3.1,226.3,22.52,99.83,2.31
2024,7,22,7,3.96,244.0,23.81,99.87,2.95
2024,7,22,8,4.14,252.7,24.09,99.92,3.09
2024,7,22,9,3.93,251.0,24.05,99.96,2.93
2024,7,22,10,4.15,239.0,24.26,99.97,3.1
2024,7,22,11,5.0,231.3,24.65,99.99,3.73
2024,7,22,12,5.8,233.5,24.7,100.0,4.33
2024,7,22,13,6.37,240.9,24.66,100.01,4.75
2024,7,22,14,6.8,250.0,24.77,100.02,5.07
2024,7,22,15,7.1,259.9,24.82,100.05,5.3
2024,7,22,16,7.01,270.5,24.4,100.08,5.23
2024,7,22,17,6.84,280.1,23.31,100.13,5.1
2024,7,22,18,7.61,293.4,21.56,100.19,5.68
2024,7,22,19,8.08,306.6,20.13,100.27,6.03
2024,7,22,20,7.45,316.0,19.0,100.34,5.56
2024,7,22,21,6.65,317.3,18.06,100.39,4.96
2024,7,22,22,6.09,310.1,17.28,100.42,4.54
2024,7,22,23,6.02,304.3,16.64,100.46,4.49
2024,7,23,0,6.18,301.7,16.08,100.48,4.61
2024,7,23,1,6.13,298.6,15.41,100.5,4.57
2024,7,23,2,5.94,293.2,14.68,100.52,4.43
2024,7,23,3,5.45,286.5,14.78,100.54,4.06
2024,7,23,4,4.18,278.8,15.72,100.56,3.12
2024,7,23,5,4.37,285.8,17.29,100.59,3.26
2024,7,23,6,4.6,284.2,18.91,100.61,3.43
2024,7,23,7,4.72,281.5,20.19,100.61,3.52
2024,7,23,8,4.77,280.7,21.33,100.61,3.56
2024,7,23,9,4.82,282.8,22.36,100.59,3.6
2024,7,23,10,4.84,286.7,23.25,100.56,3.61
2024,7,23,11,4.76,291.6,23.97,100.52,3.55
2024,7,23,12,4.51,297.2,24.49,100.48,3.36
2024,7,23,13,4.03,302.6,24.74,100.44,3.01
2024,7,23,14,3.3,306.9,24.76,100.39,2.46
2024,7,23,15,2.62,306.3,24.46,100.36,1.95
2024,7,23,16,2.18,301.5,23.99,100.34,1.63
2024,7,23,17,1.47,295.9,23.11,100.33,1.1
2024,7,23,18,0.23,235.6,22.11,100.33,0.17
2024,7,23,19,1.47,138.6,20.62,100.32,1.1
2024,7,23,20,2.88,141.3,19.03,100.31,2.15
2024,7,23,21,4.04,146.5,17.82,100.29,3.01
2024,7,23,22,4.91,152.1,17.2,100.26,3.66
2024,7,23,23,5.5,157.2,16.78,100.21,4.1
2024,7,24,0,5.76,161.9,16.51,100.17,4.3
2024,7,24,1,5.74,166.1,16.39,100.14,4.28
2024,7,24,2,5.57,169.6,16.35,100.12,4.15
2024,7,24,3,5.16,173.1,16.46,100.13,3.85
2024,7,24,4,4.12,178.9,16.76,100.14,3.07
2024,7,24,5,2.79,185.5,16.97,100.16,2.08
2024,7,24,6,2.17,199.4,17.74,100.17,1.62
2024,7,24,7,1.83,209.8,18.91,100.18,1.36
2024,7,24,8,1.64,206.4,19.65,100.2,1.22
2024,7,24,9,1.82,200.2,20.18,100.2,1.36
2024,7,24,10,1.62,195.8,20.39,100.2,1.21
2024,7,24,11,0.98,217.9,20.6,100.18,0.73
2024,7,24,12,1.31,262.1,21.05,100.18,0.98
2024,7,24,13,2.1,279.1,21.36,100.17,1.57
2024,7,24,14,2.8,291.3,21.31,100.16,2.09
2024,7,24,15,3.22,301.4,21.07,100.16,2.4
2024,7,24,16,3.57,308.5,20.78,100.16,2.66
2024,7,24,17,3.91,313.4,19.88,100.17,2.92
2024,7,24,18,4.63,316.9,18.14,100.19,3.45
2024,7,24,19,5.6,323.1,17.24,100.22,4.18
2024,7,24,20,6.41,330.4,16.74,100.23,4.78
2024,7,24,21,6.55,335.3,16.09,100.26,4.89
2024,7,24,22,6.29,336.1,15.52,100.28,4.69
2024,7,24,23,5.97,334.3,14.94,100.28,4.45
2024,7,25,0,5.73,329.9,14.36,100.26,4.27
2024,7,25,1,5.6,322.9,13.82,100.25,4.18
2024,7,25,2,5.59,316.1,13.32,100.25,4.17
2024,7,25,3,5.52,311.8,13.63,100.27,4.12
2024,7,25,4,4.17,308.0,14.81,100.29,3.11
2024,7,25,5,4.1,311.7,16.51,100.31,3.06
2024,7,25,6,5.04,313.1,18.7,100.32,3.76
2024,7,25,7,5.25,301.8,19.84,100.31,3.92
2024,7,25,8,5.5,292.7,20.71,100.28,4.1
2024,7,25,9,5.64,287.3,21.53,100.25,4.21
2024,7,25,10,5.62,285.5,22.21,100.22,4.19
2024,7,25,11,5.54,285.9,22.67,100.2,4.13
2024,7,25,12,5.29,288.4,22.9,100.17,3.95
2024,7,25,13,4.94,291.7,22.9,100.15,3.68
2024,7,25,14,4.59,294.4,22.63,100.14,3.42
2024,7,25,15,4.29,297.6,22.22,100.14,3.2
2024,7,25,16,4.04,300.2,21.4,100.13,3.01
2024,7,25,17,3.94,299.0,19.74,100.14,2.94
2024,7,25,18,3.93,297.4,17.38,100.16,2.93
2024,7,25,19,3.77,299.3,16.29,100.17,2.81
2024,7,25,20,3.73,302.8,15.5,100.18,2.78
2024,7,25,21,3.46,308.4,15.02,100.19,2.58
2024,7,25,22,2.89,315.8,14.82,100.19,2.16
2024,7,25,23,2.15,320.8,14.75,100.18,1.6
2024,7,26,0,1.43,319.3,14.99,100.17,1.07
2024,7,26,1,0.79,304.7,14.88,100.15,0.59
2024,7,26,2,0.49,236.6,14.82,100.15,0.37
2024,7,26,3,1.11,195.2,14.32,100.17,0.83
2024,7,26,4,1.86,193.4,15.1,100.19,1.39
2024,7,26,5,2.0,192.7,16.57,100.2,1.49
2024,7,26,6,2.47,193.4,18.58,100.2,1.84
2024,7,26,7,3.04,188.3,19.89,100.2,2.27
2024,7,26,8,3.32,181.9,20.68,100.19,2.48
2024,7,26,9,3.41,178.5,21.7,100.17,2.54
2024,7,26,10,3.32,177.8,23.0,100.16,2.48
2024,7,26,11,3.14,179.6,24.04,100.14,2.34
2024,7,26,12,2.95,183.9,24.71,100.12,2.2
2024,7,26,13,2.78,191.4,25.14,100.1,2.07
2024,7,26,14,2.68,203.0,25.24,100.09,2.0
2024,7,26,15,2.35,216.3,24.49,100.09,1.75
2024,7,26,16,1.79,235.0,23.03,100.09,1.34
2024,7,26,17,1.21,255.2,22.33,100.1,0.9
2024,7,26,18,0.81,270.7,21.34,100.14,0.6
2024,7,26,19,0.12,270.0,20.78,100.19,0.09
2024,7,26,20,0.47,135.0,20.37,100.21,0.35
2024,7,26,21,1.29,149.9,19.72,100.22,0.96
2024,7,26,22,2.24,156.3,18.58,100.22,1.67
2024,7,26,23,3.11,166.8,17.67,100.23,2.32
2024,7,27,0,3.73,171.5,16.85,100.21,2.78
2024,7,27,1,4.4,180.4,16.48,100.2,3.28
2024,7,27,2,4.69,188.3,16.29,100.2,3.5
2024,7,27,3,4.9,193.7,16.4,100.22,3.65
2024,7,27,4,4.67,199.8,18.21,100.24,3.48
2024,7,27,5,3.22,202.7,19.69,100.26,2.4
2024,7,27,6,3.38,195.3,21.97,100.26,2.52
2024,7,27,7,4.24,191.8,23.64,100.25,3.16
2024,7,27,8,4.46,194.0,23.67,100.25,3.33
2024,7,27,9,4.21,197.8,23.43,100.27,3.14
2024,7,27,10,3.62,196.4,23.5,100.28,2.7
2024,7,27,11,3.36,196.6,24.62,100.27,2.51
2024,7,27,12,2.97,199.7,25.42,100.26,2.22
2024,7,27,13,2.32,204.7,26.04,100.26,1.73
2024,7,27,14,1.23,209.7,25.94,100.23,0.92
2024,7,27,15,0.36,320.6,25.34,100.21,0.27
2024,7,27,16,2.07,16.9,24.48,100.2,1.54
2024,7,27,17,3.97,37.3,23.02,100.2,2.96
2024,7,27,18,5.25,53.3,20.93,100.22,3.92
2024,7,27,19,5.38,61.2,20.03,100.27,4.01
2024,7,27,20,4.35,69.6,19.57,100.34,3.24
2024,7,27,21,4.11,84.4,19.01,100.35,3.07
2024,7,27,22,4.3,93.5,18.57,100.29,3.21
2024,7,27,23,4.26,105.1,18.39,100.23,3.18
2024,7,28,0,4.47,122.6,18.28,100.16,3.33
2024,7,28,1,4.58,135.4,18.17,100.1,3.42
2024,7,28,2,4.22,147.0,18.04,100.03,3.15
2024,7,28,3,4.33,157.5,17.95,99.97,3.23
2024,7,28,4,4.61,176.1,18.3,99.94,3.44
2024,7,28,5,6.11,195.0,19.02,99.88,4.56
2024,7,28,6,8.11,207.4,20.37,99.83,6.05
2024,7,28,7,9.31,233.4,21.67,99.79,6.94
2024,7,28,8,11.67,274.0,21.91,99.81,8.7
2024,7,28,9,15.02,302.2,19.87,100.01,11.2
2024,7,28,10,15.94,316.2,18.29,100.25,11.89
2024,7,28,11,14.54,317.7,18.72,100.44,10.84
2024,7,28,12,12.88,311.9,19.44,100.57,9.61
2024,7,28,13,12.07,304.4,19.81,100.66,9.0
2024,7,28,14,11.66,299.0,20.07,100.71,8.7
2024,7,28,15,11.24,294.9,20.23,100.73,8.38
2024,7,28,16,10.82,291.0,19.96,100.75,8.07
2024,7,28,17,10.23,287.2,19.11,100.77,7.63
2024,7,28,18,10.11,285.9,17.72,100.82,7.54
2024,7,28,19,9.99,287.1,16.83,100.84,7.45
2024,7,28,20,9.92,290.3,16.36,100.86,7.4
2024,7,28,21,9.89,294.0,16.04,100.86,7.38
2024,7,28,22,9.65,297.1,15.64,100.84,7.2
2024,7,28,23,8.87,295.8,15.13,100.85,6.62
2024,7,29,0,8.5,292.0,14.44,100.88,6.34
2024,7,29,1,8.55,291.3,13.96,100.89,6.38
2024,7,29,2,8.44,290.5,13.45,100.9,6.3
2024,7,29,3,8.14,286.6,13.24,100.91,6.07
2024,7,29,4,7.25,281.3,14.16,100.92,5.41
2024,7,29,5,8.85,293.5,16.18,100.93,6.6
2024,7,29,6,9.56,301.7,18.12,100.93,7.13
2024,7,29,7,9.17,301.8,19.52,100.92,6.84
2024,7,29,8,8.98,302.1,20.6,100.91,6.7
2024,7,29,9,8.87,303.3,21.44,100.9,6.62
2024,7,29,10,8.78,305.3,22.09,100.9,6.55
2024,7,29,11,8.76,308.0,22.54,100.89,6.53
2024,7,29,12,8.78,311.0,22.89,100.87,6.55
2024,7,29,13,8.84,314.6,22.96,100.84,6.59
2024,7,29,14,8.86,318.1,22.78,100.82,6.61
2024,7,29,15,8.79,321.9,22.37,100.82,6.56
2024,7,29,16,8.4,325.7,21.57,100.82,6.27
2024,7,29,17,7.73,328.8,20.1,100.84,5.77
2024,7,29,18,7.47,331.3,17.5,100.87,5.57
2024,7,29,19,7.1,332.6,16.01,100.9,5.3
2024,7,29,20,6.45,329.7,15.07,100.92,4.81
2024,7,29,21,6.18,325.0,14.33,100.93,4.61
2024,7,29,22,6.16,320.9,13.78,100.93,4.59
2024,7,29,23,6.16,317.4,13.3,100.92,4.59
2024,7,30,0,6.2,314.9,12.7,100.92,4.62
2024,7,30,1,6.2,313.4,12.16,100.9,4.62
2024,7,30,2,6.19,312.1,11.69,100.89,4.62
2024,7,30,3,5.94,309.7,11.88,100.9,4.43
2024,7,30,4,4.7,304.3,13.79,100.89,3.51
2024,7,30,5,3.35,291.0,15.49,100.9,2.5
2024,7,30,6,4.19,298.9,18.6,100.89,3.13
2024,7,30,7,4.26,291.0,20.46,100.87,3.18
2024,7,30,8,4.08,284.6,21.6,100.84,3.04
2024,7,30,9,3.86,280.9,22.68,100.8,2.88
2024,7,30,10,3.75,278.6,23.67,100.76,2.8
2024,7,30,11,3.81,276.8,24.42,100.71,2.84
2024,7,30,12,3.92,275.6,24.91,100.66,2.92
2024,7,30,13,4.06,276.4,25.11,100.63,3.03
2024,7,30,14,4.22,279.1,25.11,100.6,3.15
2024,7,30,15,4.29,282.9,24.71,100.56,3.2
2024,7,30,16,4.14,287.1,23.75,100.51,3.09
2024,7,30,17,3.93,291.8,21.63,100.49,2.93
2024,7,30,18,3.65,299.6,19.22,100.48,2.72
2024,7,30,19,3.14,312.2,18.51,100.48,2.34
2024,7,30,20,2.6,331.8,18.13,100.47,1.94
2024,7,30,21,2.44,356.5,17.51,100.45,1.82
2024,7,30,22,2.67,13.2,16.65,100.45,1.99
2024,7,30,23,2.85,22.1,15.83,100.43,2.13
2024,7,31,0,2.95,29.4,15.05,100.41,2.2
2024,7,31,1,3.21,38.9,14.24,100.38,2.39
2024,7,31,2,3.36,49.3,13.56,100.36,2.51
2024,7,31,3,3.04,61.8,13.62,100.36,2.27
2024,7,31,4,2.54,73.8,15.78,100.38,1.89
2024,7,31,5,1.73,77.3,17.44,100.38,1.29
2024,7,31,6,1.37,19.6,20.72,100.37,1.02
2024,7,31,7,2.03,344.0,23.27,100.36,1.51
2024,7,31,8,2.21,330.4,24.35,100.35,1.65
2024,7,31,9,2.14,322.0,25.2,100.33,1.6
2024,7,31,10,2.12,312.1,25.92,100.3,1.58
2024,7,31,11,2.29,303.4,26.25,100.27,1.71
2024,7,31,12,2.66,300.2,26.41,100.24,1.98
2024,7,31,13,3.09,299.1,26.41,100.21,2.3
2024,7,31,14,3.34,300.4,25.98,100.19,2.49
2024,7,31,15,3.34,303.4,25.44,100.16,2.49
2024,7,31,16,3.2,304.7,24.7,100.13,2.39
2024,7,31,17,3.02,302.3,22.99,100.11,2.25
2024,7,31,18,3.06,299.6,21.4,100.11,2.28
2024,7,31,19,3.21,298.1,20.81,100.1,2.39
2024,7,31,20,3.31,299.5,20.34,100.09,2.47
2024,7,31,21,3.18,306.2,19.97,100.07,2.37
2024,7,31,22,3.17,318.1,19.4,100.06,2.36
2024,7,31,23,3.37,330.5,18.57,100.06,2.51
2024,8,1,0,3.54,341.7,17.75,100.04,2.64
2024,8,1,1,3.55,352.1,17.17,100.03,2.65
2024,8,1,2,3.34,3.3,16.69,100.02,2.49
2024,8,1,3,2.97,18.1,16.57,100.03,2.22
2024,8,1,4,2.24,32.6,17.22,100.05,1.67
2024,8,1,5,1.57,34.6,18.5,100.06,1.17
2024,8,1,6,1.49,1.5,21.23,100.06,1.11
2024,8,1,7,1.97,323.9,23.31,100.05,1.47
2024,8,1,8,2.93,309.6,24.75,100.04,2.19
2024,8,1,9,3.77,306.8,25.67,100.02,2.81
2024,8,1,10,4.36,308.1,26.29,99.99,3.25
2024,8,1,11,4.67,310.5,26.69,99.96,3.48
2024,8,1,12,4.7,313.6,26.87,99.94,3.51
2024,8,1,13,4.59,318.0,26.78,99.91,3.42
2024,8,1,14,4.39,323.3,26.57,99.9,3.27
2024,8,1,15,4.22,328.6,25.88,99.87,3.15
2024,8,1,16,4.18,336.3,24.77,99.87,3.12
2024,8,1,17,4.5,347.4,22.44,99.88,3.36
2024,8,1,18,5.01,359.2,19.72,99.9,3.74
2024,8,1,19,5.37,13.1,18.46,99.93,4.01
2024,8,1,20,5.66,29.2,17.6,99.92,4.22
2024,8,1,21,5.88,47.6,16.86,99.92,4.39
2024,8,1,22,6.14,66.5,16.15,99.92,4.58
2024,8,1,23,6.3,78.7,15.63,99.91,4.7
2024,8,2,0,6.35,86.5,15.26,99.9,4.74
2024,8,2,1,6.23,91.1,14.68,99.89,4.65
2024,8,2,2,6.24,92.8,14.12,99.88,4.65
2024,8,2,3,6.17,91.9,14.11,99.87,4.6
2024,8,2,4,5.41,89.8,14.85,99.84,4.04
2024,8,2,5,5.01,89.0,16.43,99.82,3.74
2024,8,2,6,5.46,94.3,18.86,99.8,4.07
2024,8,2,7,5.26,97.8,20.81,99.78,3.92
2024,8,2,8,4.53,100.7,22.34,99.76,3.38
2024,8,2,9,3.57,102.9,23.55,99.75,2.66
2024,8,2,10,2.84,100.4,24.04,99.74,2.12
2024,8,2,11,2.51,91.6,23.91,99.72,1.87
2024,8,2,12,2.48,80.0,23.56,99.72,1.85
2024,8,2,13,2.7,67.3,23.07,99.71,2.01
2024,8,2,14,3.15,55.2,22.48,99.7,2.35
2024,8,2,15,3.73,42.1,21.76,99.68,2.78
2024,8,2,16,4.51,29.8,20.6,99.66,3.36
2024,8,2,17,5.51,25.4,19.12,99.66,4.11
2024,8,2,18,6.15,26.2,17.93,99.7,4.59
2024,8,2,19,6.18,29.5,17.17,99.74,4.61
2024,8,2,20,5.77,33.9,16.59,99.76,4.3
2024,8,2,21,5.22,36.4,16.14,99.78,3.89
2024,8,2,22,4.52,36.7,15.75,99.78,3.37
2024,8,2,23,3.67,32.7,15.38,99.77,2.74
2024,8,3,0,2.98,21.5,15.01,99.75,2.22
2024,8,3,1,2.77,5.0,14.62,99.73,2.07
2024,8,3,2,3.1,349.6,14.18,99.72,2.31
2024,8,3,3,3.29,347.9,13.94,99.74,2.45
2024,8,3,4,2.84,351.1,14.76,99.76,2.12
2024,8,3,5,2.1,345.1,15.5,99.78,1.57
2024,8,3,6,2.23,340.6,17.3,99.8,1.66
2024,8,3,7,2.64,338.4,19.62,99.82,1.97
2024,8,3,8,2.32,330.0,21.37,99.83,1.73
2024,8,3,9,1.96,315.2,22.7,99.83,1.46
2024,8,3,10,1.92,299.0,23.69,99.83,1.43
2024,8,3,11,2.23,287.8,24.38,99.82,1.66
2024,8,3,12,2.68,284.0,24.78,99.82,2.0
2024,8,3,13,3.15,285.1,24.89,99.81,2.35
2024,8,3,14,3.46,288.4,24.69,99.8,2.58
2024,8,3,15,3.54,291.4,24.19,99.8,2.64
2024,8,3,16,3.46,292.8,23.41,99.8,2.58
2024,8,3,17,3.29,290.5,21.88,99.82,2.45
2024,8,3,18,3.31,286.5,20.15,99.84,2.47
2024,8,3,19,3.42,286.3,19.46,99.88,2.55
